14 1708762318 0.800000 1 0.800000 0.800000 0.800000
14 1708762333 0.800000 1 0.800000 0.800000 0.800000
14 1708762348 0.800000 1 0.800000 0.800000 0.800000
14 1708762363 0.800000 1 0.800000 0.800000 0.800000
14 1708762373 0.600000 1 0.600000 0.600000 0.600000
20 1708762373 0.400000 2 0.400000 0.400000 0.400000
14 1708762378 0.800000 1 0.800000 0.800000 0.800000
14 1708762388 0.600000 1 0.600000 0.600000 0.600000
20 1708762388 0.400000 2 0.400000 0.400000 0.400000
14 1708762403 0.600000 1 0.600000 0.600000 0.600000
20 1708762403 0.400000 2 0.400000 0.400000 0.400000
14 1708762418 0.600000 1 0.600000 0.600000 0.600000
20 1708762418 0.400000 2 0.400000 0.400000 0.400000
14 1708762428 1.000000 1 1.000000 1.000000 1.000000
14 1708762433 0.600000 1 0.600000 0.600000 0.600000
20 1708762433 0.400000 2 0.400000 0.400000 0.400000
14 1708762443 1.000000 1 1.000000 1.000000 1.000000
14 1708762468 1.000000 1 1.000000 1.000000 1.000000
14 1708762473 1.000000 1 1.000000 1.000000 1.000000
14 1708762488 1.000000 1 1.000000 1.000000 1.000000
14 1708762488 1.000000 1 1.000000 1.000000 1.000000
14 1708762503 1.000000 1 1.000000 1.000000 1.000000
14 1708762528 1.000000 1 1.000000 1.000000 1.000000
14 1708762538 1.000000 1 1.000000 1.000000 1.000000
14 1708762548 2.000000 2 2.000000 2.000000 2.000000
14 1708762563 1.000000 1 1.000000 1.000000 1.000000
14 1708762588 1.000000 1 1.000000 1.000000 1.000000
14 1708762608 1.000000 1 1.000000 1.000000 1.000000
14 1708762668 1.666667 1 1.666667 1.666667 1.666667
