13 1708758363 0.800000 1 0.800000 0.800000 0.800000
13 1708758378 0.800000 1 0.800000 0.800000 0.800000
13 1708758393 0.800000 1 0.800000 0.800000 0.800000
13 1708758418 0.400000 2 0.400000 0.400000 0.400000
13 1708758423 0.800000 1 0.800000 0.800000 0.800000
13 1708758433 0.400000 2 0.400000 0.400000 0.400000
13 1708758438 0.800000 1 0.800000 0.800000 0.800000
13 1708758448 0.400000 2 0.400000 0.400000 0.400000
13 1708758453 0.800000 1 0.800000 0.800000 0.800000
13 1708758478 0.400000 2 0.400000 0.400000 0.400000
13 1708758483 0.400000 1 0.400000 0.400000 0.400000
13 1708758493 0.400000 2 0.400000 0.400000 0.400000
13 1708758498 0.400000 1 0.400000 0.400000 0.400000
13 1708758508 0.400000 2 0.400000 0.400000 0.400000
13 1708758513 0.400000 1 0.400000 0.400000 0.400000
13 1708758533 0.200000 1 0.200000 0.200000 0.200000
13 1708758533 0.800000 4 0.800000 0.800000 0.800000
13 1708758538 0.200000 1 0.200000 0.200000 0.200000
13 1708758548 0.200000 1 0.200000 0.200000 0.200000
13 1708758548 0.800000 4 0.800000 0.800000 0.800000
13 1708758553 0.200000 1 0.200000 0.200000 0.200000
13 1708758563 0.200000 1 0.200000 0.200000 0.200000
13 1708758563 0.800000 4 0.800000 0.800000 0.800000
13 1708758568 0.200000 1 0.200000 0.200000 0.200000
13 1708758573 0.400000 2 0.400000 0.400000 0.400000
13 1708758578 0.600000 1 0.600000 0.600000 0.600000
13 1708758583 0.400000 2 0.400000 0.400000 0.400000
13 1708758588 0.600000 1 0.600000 0.600000 0.600000
13 1708758598 0.400000 2 0.400000 0.400000 0.400000
13 1708758603 0.600000 1 0.600000 0.600000 0.600000
13 1708758643 0.800000 4 0.800000 0.800000 0.800000
13 1708758658 0.800000 4 0.800000 0.800000 0.800000
13 1708758673 0.600000 1 0.600000 0.600000 0.600000
13 1708758673 1.800000 9 1.800000 1.800000 1.800000
13 1708758683 0.400000 1 0.400000 0.400000 0.400000
13 1708758683 0.200000 1 0.200000 0.200000 0.200000
13 1708758683 0.200000 1 0.200000 0.200000 0.200000
13 1708758698 0.400000 1 0.400000 0.400000 0.400000
13 1708758698 0.200000 1 0.200000 0.200000 0.200000
13 1708758698 0.200000 1 0.200000 0.200000 0.200000
